id,placement_area,advertisement_type,duration_unit,is_quitable,unit_price,is_active,description,created_at,updated_at,_export_metadata
"e79ac8ef-8921-4bf4-b673-1d00952d5fc4","main_blue_area_prime_real_estate","video","week","true","7200.00","true","main blue area prime real estate - video - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"936e4120-edb2-4374-b493-f58ebbd63872","main_blue_area_prime_real_estate","video","week","false","8640.00","true","main blue area prime real estate - video - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"65107dc1-498a-425a-b3b9-897f33b8f484","main_blue_area_prime_real_estate","video","month","true","24000.00","true","main blue area prime real estate - video - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"93907d47-f176-498e-a945-bf6c27d5766b","main_blue_area_prime_real_estate","video","month","false","28800.00","true","main blue area prime real estate - video - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"ee637baf-f727-4df8-93be-3461fbecdac0","main_blue_area_prime_real_estate","image","hour","true","42.00","true","main blue area prime real estate - image - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"873f248a-e6e1-4b92-9962-a5691868f0ed","main_blue_area_prime_real_estate","image","hour","false","50.00","true","main blue area prime real estate - image - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"127cb8ef-1922-4d86-a053-4ad22cdf69be","main_blue_area_prime_real_estate","image","day","true","840.00","true","main blue area prime real estate - image - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"c2626c00-2e30-46a6-b954-650ad6974198","main_blue_area_prime_real_estate","image","day","false","1008.00","true","main blue area prime real estate - image - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"c126055e-7dbe-4627-97ad-02bbeb95b957","main_blue_area_prime_real_estate","image","week","true","5040.00","true","main blue area prime real estate - image - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"cf6abe83-8afb-494b-8297-8c2947d76820","main_blue_area_prime_real_estate","image","week","false","6048.00","true","main blue area prime real estate - image - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
